taxonomy_id	count
1069494	0
445930	8
1522056	0
1282737	4
2050	0
2051	1
1653174	1
2805415	0
2805416	0
1434010	0
2038343	33
2629395	0
1907575	2
85004	0
31953	0
1678	8
216816	13
1680	5
2608897	0
2983214	1
2983229	1
2983233	1
762210	2
77635	2
1684	1
1643682	0
85030	0
1860	0
2637632	0
1528104	16
1861	0
526225	3
38501	0
2619396	0
3144843	3
2933797	2
1564165	1
3144973	1
88138	0
2643866	0
2851567	1
85013	0
74712	0
1854	2
1859	0
326424	6
106370	1
2632575	0
1858	1
2994363	0
298654	2
2994361	0
2716812	1
1643683	0
85032	0
28048	0
28049	0
351607	7
85014	0
85034	0
2838311	0
2811108	2
283810	0
283811	0
446470	1
622452	0
83778	0
33981	0
131568	0
266940	1
2621656	0
2903564	1
622450	0
622451	0
1849	0
414996	1
1217098	0
1217100	0
281472	0
419479	1
2039638	0
2162846	0
622681	0
1884913	1
1497346	0
588673	0
2600303	0
3231543	0
2898438	31
2600304	0
496014	2
2997333	1
320583	0
191494	0
2627773	0
2937800	21
191495	0
469383	5
2758916	0
2758920	0
2949639	0
2997339	14
2843198	0
2843199	0
2843200	0
2843215	1
84998	0
84999	0
1643824	0
133925	0
2638792	0
712411	48
3153719	0
2995122	0
2894156	3
1643822	0
1643826	13
644652	1
471189	0
657308	1
84992	0
84993	0
633392	0
2789775	0
2789776	10
3075137	0
2884263	4
1648491	0
2633173	0
2849779	1
908620	0
908621	0
908622	0
908623	0
1608957	2
1755823	0
1755824	0
1755825	0
1670830	1
84995	0
84996	0
84997	0
42255	0
49319	0
266117	2
1239	209
91061	19
1385	244
186822	1
44249	52
185978	26
2762320	122
2282849	47
2954535	45
2921714	31
2979727	25
1920422	14
1536772	9
1695218	6
2954679	5
2758563	4
1536773	4
2777983	3
2921636	3
2921495	3
1566358	2
2921711	2
2996034	2
2921466	2
1306526	2
2954505	1
2878915	1
2866810	1
2487928	1
2895946	1
3048494	1
3163026	1
2921375	1
1536774	1
1536771	1
2835869	1
3342538	1
2921386	1
2918900	62
682956	21
1870820	21
528191	18
1406	14
3050112	12
2975482	7
2044880	0
373687	3
483937	0
1073571	3
61624	5
253703	5
2912268	4
2909671	4
2810347	3
49283	2
1178515	2
2704463	2
44251	1
1778678	1
414771	1
375489	1
189691	1
1338368	1
2565926	1
2704462	1
59893	1
160799	1
55080	11
1393	8
2684853	0
2683193	6
2496837	4
54911	1
76632	0
377615	0
717605	3
85151	0
55079	0
2966586	1
329857	0
2507935	1
186817	12
1386	11
86661	4
1396	28
1405	17
1428	3
1890302	1
1392	1
64104	1
185979	0
467262	5
3073816	1
1705566	1
666686	1
3132265	1
653685	1
1452	2
483913	2
1938374	0
1390	2
1423	1
1408	3
86663	3
2487276	2
324767	1
1925020	1
1471	0
796606	1
2675229	9
264697	19
450367	18
228899	5
2675266	0
3115297	4
3115295	1
1478	3
1407	1
2675231	0
1643336	52
129985	4
285983	3
2675270	0
3043332	1
2675232	0
2675272	0
3047871	45
3047873	4
3070678	1
220687	1
1193713	1
2675230	43
1742359	1
2837506	0
2837522	0
2912824	30
1397	2
1737571	1
1055323	0
2640495	0
2954608	32
400634	2
1470088	22
2636778	0
3385991	1
2837504	23
3033930	0
2980026	19
2837502	0
2837512	0
2933872	17
2800373	6
86664	5
1404	3
1402861	1
45667	0
45668	13
2636472	0
3381356	1
182709	0
2630292	2
2954507	5
2921503	3
2975322	2
746691	0
1238184	1
2675233	8
2567941	1
2685905	0
2502791	6
2743000	2
1221880	0
2636677	1
2921389	3
2921549	3
2921550	1
2837503	0
371036	4
2893058	0
208199	2
2893067	0
3382641	1
2837485	0
1413	0
649639	3
74385	0
2932255	1
2932256	1
2893055	0
86665	2
2837508	0
189381	1
2837526	0
3118174	1
289201	0
265426	2
1434042	0
85683	0
439292	1
2651279	0
2651280	0
2651284	1
484508	0
2620869	0
2921616	1
200903	0
2213194	1
459532	0
2636508	0
2850441	1
379065	0
296745	0
986075	1
351195	0
2619739	0
3095364	1
186818	0
1372	1
2662419	0
1526927	137
1215089	9
459472	1
648802	0
101070	10
1569	0
2647733	0
2810514	4
2762563	1
1571	1
648800	0
2637870	0
2048654	3
160795	0
367743	1
2638520	0
2954681	1
496496	0
2617942	0
2779527	2
889388	0
2625558	0
2921704	2
157226	0
1508404	1
90964	0
1279	3
29378	21
1286	10
91994	4
1912064	1
2815305	0
283734	5
1283	4
1290	2
1280	2
33028	1
1295	1
308354	1
3076173	0
69966	4
1855823	3
69965	0
2619255	0
3395468	1
2875764	1
227979	0
1461582	1
2803850	0
2803851	0
3034233	1
186823	0
432330	0
1214604	15
1903704	1
29330	0
2622400	0
2606450	10
405212	0
1388	0
521098	4
186820	0
1637	0
1006155	13
1639	5
539002	0
539742	0
33986	2
2644629	0
3112419	4
1428684	3
340146	1
3120669	0
1906945	0
1295642	4
1426	1
2637039	0
2916802	1
129337	1
150247	0
198467	1
3389905	0
294699	1
186824	0
292635	0
37482	2
1348505	0
1125966	1
1677050	0
1471761	1
186821	0
2077	0
2628533	0
3160863	1
475230	0
2640606	0
3028315	1
539738	0
1378	0
29391	1
186826	3
33958	0
2767881	0
2940299	55
2940297	38
1750535	29
1243	0
33968	66
33964	31
1578	3
147802	24
2620435	0
2099789	4
2983232	1
2879107	1
47770	3
1587	2
151781	2
1584	1
2107999	0
525326	1
2012495	1
303541	1
227945	1
2767879	0
1612	44
1602	0
1423720	1
2759736	0
57037	14
171523	10
1597	4
47715	1
2742598	0
104955	5
1598	4
1613	1
2767887	0
1624	5
762833	2
2767893	0
152331	2
3003483	1
2767890	0
152335	3
2767889	0
1610	0
115542	0
1423822	3
2767877	0
148814	1
2419772	1
2767842	1
46255	0
1631871	1
2767885	0
164393	1
1300	0
1357	28
1151742	17
1358	0
1360	8
2419773	1
1301	1
2608887	7
3077723	7
315405	10
1307	2
28037	2
1314	2
1302	1
81852	0
2737	1
2739	25
2738	10
2991418	9
1350	10
2608891	0
1834167	5
44009	4
1352	3
53346	2
1351	1
186828	0
1470540	0
2496265	8
1868794	2
1868793	1
82800	0
82801	1
186827	0
66831	0
178214	10
186801	22
186802	10
31979	0
1485	88
1491	25
36827	0
591968	0
498213	30
1529	36
36745	19
2614128	0
2779445	12
641107	3
3373596	1
2507159	1
97138	1
1502	2
37763	14
1561	4
1415775	11
182773	8
1513	5
94869	4
36839	3
238834	2
394958	2
704125	2
1542	0
386415	1
84022	1
1716543	1
1520	1
2320868	1
1504	1
1501	1
1488	1
1755832	0
2618869	0
3298610	3
1769729	0
1498	1
186806	0
1730	0
1736	24
2041044	9
33951	0
33952	0
931626	30
97900	0
217139	1
2638182	0
2184575	1
216572	0
216851	1
2646395	0
2929495	16
2929493	2
853	2
292632	0
512297	0
512298	12
459786	0
2763056	4
946234	0
292800	3
2038676	0
2644543	0
3070656	2
1508657	0
29362	0
588581	1
1637257	0
884684	0
699246	1
186807	0
2916693	0
1833852	4
2282741	0
58135	0
760568	2
2924872	0
1561005	2
3082771	1
1918385	0
1796620	2
2576755	0
2576756	2
2867375	0
2867376	0
102134	0
767817	5
2937909	0
56112	0
2635733	1
2907827	2
36853	0
233055	0
871963	1
79206	0
1563	0
768706	1
3046368	0
3046369	0
3046382	1
3046383	1
31984	0
2831443	0
35701	0
498761	1
68298	0
2293313	0
2293317	1
543349	0
1006480	0
671077	1
2937910	0
1562	0
1565	0
868595	1
3082720	0
186804	0
1870884	24
1496	4
2635829	1
1849822	0
1490	17
1505	3
214904	0
2925782	4
1505652	0
1541	1
3118657	0
390805	0
1424294	18
3118654	0
166484	0
166485	10
3118656	0
1890059	0
1734049	5
3118655	0
44259	0
143361	0
546269	1
3120161	0
1481960	0
1731	0
1286171	1
53433	0
3046412	0
32636	0
31909	0
373903	70
53434	0
42417	0
42422	0
748449	3
28186	0
28187	0
574087	2
3085636	0
186803	0
2569097	0
39488	13
1769710	0
2994035	11
572511	0
418240	0
1121115	8
89014	1
1912897	1
2944198	0
2763667	8
2316020	0
33038	6
342942	1
2944195	0
2763669	3
207244	0
649756	3
1843210	0
2642604	0
3070997	3
841	0
301301	1
2763062	1
2719313	0
1531	2
2719231	0
384636	2
1766253	0
39491	2
1649459	0
154046	0
742737	2
1506553	0
1512	2
830	0
831	1
2163168	0
2625420	0
3123317	1
2603322	0
1348611	0
1348613	1
3039167	0
3039170	0
3234175	0
3039180	32
3039168	0
44260	0
2676739	0
2138101	1
2770089	0
2770093	0
291988	0
291990	0
555079	29
68295	0
543372	0
252965	0
252966	0
697281	21
186814	0
3051499	0
2755338	1
485256	0
2807496	0
2807497	0
2742683	2
909932	0
1843488	0
909930	0
33024	0
33025	15
626940	1
909929	0
1843490	0
365348	0
365349	0
1192197	4
2093783	0
1930071	2
2375	0
2377	1
1843491	0
970	0
2637378	5
1884263	1
1843489	0
31977	0
29465	0
39777	2
2682456	2
2840488	0
3071001	0
3071002	0
44000	0
301953	28
1737404	0
1737405	0
1737406	0
41273	0
689904	3
2692382	0
1582259	2
1570339	0
150022	0
1260	1
162289	0
3016343	1
1737407	0
190972	0
2649220	0
3109366	1
526524	0
526525	0
2810281	0
191303	0
2638206	0
2806443	2
84086	0
243899	1
1798711	0
1117	0
3028117	9
1161	16
1162	22
1177	0
2593658	0
3134896	646
2576902	54
1869241	10
2572090	4
103690	1
28072	1
2914041	1
264686	0
1472755	1
1163	0
2619674	0
1647413	205
1165	0
272123	25
197653	0
3392114	1
1620790	0
1620816	0
1539056	2
56106	0
142864	0
56107	1
1892263	0
1190	0
494603	0
2597771	104
1892259	0
3231549	0
3231550	0
3133117	11
159191	0
137816	0
2761619	3
70799	1
748770	0
136073	0
1973481	2
2622029	0
1914871	1
119859	0
111782	0
2649714	9
2099387	3
2661849	0
1186	0
2619626	0
2005462	3
99598	1
1170562	1
1185	0
373984	0
2676603	0
373994	1
1890424	13
1890426	0
13034	0
292566	0
13035	181
1129	0
2626047	3
1400866	17
1353136	8
1442551	7
3082549	6
1050638	4
316279	4
2936507	2
195253	1
1442557	1
1173263	1
2907159	1
2751170	1
32046	2
2881426	0
1218	1
1219	0
93060	16
59922	7
3014997	2
59921	1
59924	1
2627481	1
3096217	1
1501269	1
167375	0
59930	0
292564	1
1890647	0
2855430	0
3049759	0
3082949	15
1301283	0
1118	0
1890449	0
1125	0
513223	0
1638788	37
1890450	0
28070	0
2546356	0
65393	16
3079756	0
92682	0
65097	0
577489	0
522448	1
1150	0
1892254	0
1158	0
482564	0
179408	13
132607	0
132608	0
2792601	1
2023214	0
2781947	0
222819	1
2934961	0
2768926	0
2768948	0
1972598	4
1892252	0
54304	1
132604	1
52604	0
1890500	0
44474	0
2645907	0
3040204	19
3079753	0
1892251	0
2886347	0
2886352	0
1173027	18
3079749	0
1890438	0
3081713	0
47251	0
2650499	0
1080068	11
2917830	0
2917832	0
2016068	1
1955042	0
1955043	0
1188227	0
1188228	0
1188229	3
3079751	0
3079752	0
63132	0
2648775	0
1173025	3
307595	0
1890422	0
33071	0
33072	0
251221	2
3079744	0
2881378	0
146785	0
2622553	0
2933959	1
1983111	0
1763363	1
544448	0
31969	0
186328	0
2131	0
2132	1
362837	7
2637901	0
2886375	2
3066284	1
216944	0
1276257	1
216932	1
33925	0
46239	0
138853	0
81460	3
2085	0
2092	0
2093	0
2726117	3
656088	0
2102	1
1179777	1
186329	0
2146	0
2903100	0
2735436	1
2790996	0
2895623	0
2767358	0
2110	3
53558	1
2112	1
171284	1
33923	1
2923352	0
29562	1
2790998	0
2995234	0
92757	1
200795	0
32061	0
32064	0
1508595	0
1508635	0
120961	0
120962	0
383372	9
1508594	0
1106	0
1107	0
1108	0
324602	1
2682225	0
2682226	0
2682227	0
2682228	0
2601677	6
388447	0
388448	0
2692416	0
2692417	0
2509675	2
475962	0
475963	0
475964	0
233191	0
133453	0
926550	2
301297	0
1202465	0
1202464	0
670486	0
1839801	1
1154676	0
2829293	0
2599632	0
2829291	0
3016049	0
3016050	2
3384189	0
32066	0
203490	0
203491	0
203492	0
848	3
861	13
76857	3
76859	1
167639	0
544432	0
544433	13
180162	0
188913	4
1129771	0
32067	0
157687	14
2633022	0
712357	1
712362	1
109328	1
157691	1
34104	0
34105	1
168808	0
187101	1
3384194	0
1297	0
188787	0
118964	0
183710	0
1298	0
2623546	0
2917691	3
2652443	2
328692	3
367282	3
57497	2
1889240	2
317577	2
2489213	1
2202254	1
309891	0
694439	1
468914	1
1211322	1
68933	0
188786	0
270	0
2619321	0
2849039	2
1111069	1
271	0
498848	1
65551	0
277	0
504728	1
208447	0
187137	0
670487	1
200918	0
188708	0
1643947	0
1643949	0
2778400	0
2108365	6
160798	0
2809031	2
2419	0
1643950	0
2420	0
46541	1
2676525	1
188709	0
1643951	0
57487	0
1123384	1
2323	0
1783234	0
67810	0
3121607	0
3121608	0
3121609	0
2250122	0
2026885	1
95818	0
2093818	0
2093819	0
2093822	0
2093823	0
2093824	1
49928	0
2355	2
